return_type,return_period,filing_date,total_taxable,total_tax,total_invoices,status,gstin
GSTR3B,022025,2025-03-15,,,,,12WKQCH8988A7ZW
GSTR1,022025,2025-03-06,,,,,27BMFJL3720GXZO
GSTR2B,022025,2025-03-18,,,,,27BMFJL3720GXZO
GSTR3B,022025,2025-04-16,,,,,27BMFJL3720GXZO
GSTR1,022025,2025-04-28,,,,,23ZNYBI1921NDZD
GSTR2B,022025,2025-03-17,,,,,23ZNYBI1921NDZD
GSTR3B,022025,2025-03-16,,,,,23ZNYBI1921NDZD
GSTR1,022025,2025-03-06,,,,,22SAYPV7763CRZW
GSTR2B,022025,2025-03-15,,,,,22SAYPV7763CRZW
GSTR3B,022025,2025-04-05,,,,,22SAYPV7763CRZW
GSTR1,022025,2025-05-08,,,,,20SOELV7154AUZ7
GSTR2B,022025,2025-03-16,,,,,20SOELV7154AUZ7
GSTR3B,022025,2025-03-18,,,,,20SOELV7154AUZ7
GSTR1,022025,2025-03-10,,,,,16RNUCV0563YVZX
GSTR2B,022025,2025-03-17,,,,,16RNUCV0563YVZX
GSTR3B,022025,2025-03-15,,,,,16RNUCV0563YVZX
GSTR1,022025,2025-03-11,,,,,01TLXTG7331WGZ2
GSTR2B,022025,2025-03-19,,,,,01TLXTG7331WGZ2
GSTR3B,022025,2025-03-20,,,,,01TLXTG7331WGZ2
GSTR1,022025,2025-03-08,,,,,35DDMPR5986XVZY
GSTR2B,022025,2025-03-16,,,,,35DDMPR5986XVZY
GSTR3B,022025,2025-04-29,,,,,35DDMPR5986XVZY
GSTR1,022025,2025-03-30,,,,,22TVHPP6202IAZZ
GSTR2B,022025,2025-05-09,,,,,22TVHPP6202IAZZ
GSTR3B,022025,2025-03-20,,,,,22TVHPP6202IAZZ
GSTR1,022025,2025-03-07,,,,,02BKOLB2495WPZY
GSTR2B,022025,2025-05-08,,,,,02BKOLB2495WPZY
GSTR3B,022025,2025-03-30,,,,,02BKOLB2495WPZY
GSTR1,022025,,,,,,26YKTPZ6224A9ZY
GSTR2B,022025,2025-03-16,,,,,26YKTPZ6224A9ZY
GSTR3B,022025,2025-03-16,,,,,26YKTPZ6224A9ZY
GSTR1,022025,2025-03-07,,,,,02YKTPZ6224AQZR
GSTR2B,022025,2025-03-16,,,,,02YKTPZ6224AQZR
GSTR3B,022025,2025-03-20,,,,,02YKTPZ6224AQZR
GSTR1,022025,2025-03-09,,,,,26RCLJF0323YVZ3
GSTR2B,022025,2025-03-17,,,,,26RCLJF0323YVZ3
GSTR3B,022025,2025-03-15,,,,,26RCLJF0323YVZ3
GSTR1,022025,2025-03-08,,,,,04RCLJF0323YNZH
GSTR2B,022025,2025-03-18,,,,,04RCLJF0323YNZH
GSTR3B,022025,,,,,,04RCLJF0323YNZH
GSTR1,022025,2025-03-11,,,,,08BYBAH1011VBZU
GSTR2B,022025,2025-03-15,,,,,08BYBAH1011VBZU
GSTR3B,022025,2025-04-25,,,,,08BYBAH1011VBZU
GSTR1,022025,2025-03-31,,,,,27ZSUCJ1036MKZT
GSTR2B,022025,2025-03-15,,,,,27ZSUCJ1036MKZT
GSTR3B,022025,2025-03-20,,,,,27ZSUCJ1036MKZT
GSTR1,022025,,,,,,29PDZAL5606ASZ0
GSTR2B,022025,2025-03-19,,,,,29PDZAL5606ASZ0
GSTR3B,022025,2025-03-17,,,,,29PDZAL5606ASZ0
GSTR1,022025,2025-03-08,,,,,06NQQPY4472HPZ3
GSTR2B,022025,2025-04-23,,,,,06NQQPY4472HPZ3
GSTR3B,022025,2025-03-15,,,,,06NQQPY4472HPZ3
GSTR1,022025,2025-03-09,,,,,01MIMHZ2258RGZ6
GSTR2B,022025,2025-03-19,,,,,01MIMHZ2258RGZ6
GSTR3B,022025,2025-03-18,,,,,01MIMHZ2258RGZ6
GSTR1,022025,2025-03-08,,,,,36QMUBJ2635PUZU
GSTR2B,022025,2025-03-15,,,,,36QMUBJ2635PUZU
GSTR3B,022025,2025-03-20,,,,,36QMUBJ2635PUZU
GSTR1,022025,2025-03-11,,,,,18GDFBX5712POZS
GSTR2B,022025,2025-03-15,,,,,18GDFBX5712POZS
GSTR3B,022025,2025-03-15,,,,,18GDFBX5712POZS
GSTR1,022025,2025-03-11,,,,,01ANHAR2967D4ZW
GSTR2B,022025,2025-03-20,,,,,01ANHAR2967D4ZW
GSTR3B,022025,2025-03-15,,,,,01ANHAR2967D4ZW
GSTR1,022025,2025-03-09,,,,,06WCBJC5618JFZ7
GSTR2B,022025,2025-03-15,,,,,06WCBJC5618JFZ7
GSTR3B,022025,2025-04-13,,,,,06WCBJC5618JFZ7
GSTR1,022025,2025-03-09,,,,,14JXHTN3667Y5ZQ
GSTR2B,022025,2025-03-19,,,,,14JXHTN3667Y5ZQ
GSTR3B,022025,2025-03-15,,,,,14JXHTN3667Y5ZQ
GSTR1,022025,2025-03-10,,,,,17KRMAH2280H5Z7
GSTR2B,022025,2025-03-20,,,,,17KRMAH2280H5Z7
GSTR3B,022025,2025-03-15,,,,,17KRMAH2280H5Z7
GSTR1,022025,2025-03-06,,,,,21KRMAH2280HJZ4
GSTR2B,022025,2025-03-20,,,,,21KRMAH2280HJZ4
GSTR3B,022025,2025-03-18,,,,,21KRMAH2280HJZ4
GSTR1,022025,2025-03-09,,,,,21MHKGQ5458X2ZE
GSTR2B,022025,2025-03-24,,,,,21MHKGQ5458X2ZE
GSTR3B,022025,2025-03-17,,,,,21MHKGQ5458X2ZE
GSTR1,022025,2025-03-11,,,,,34RHBCP5429NBZ0
GSTR2B,022025,2025-03-15,,,,,34RHBCP5429NBZ0
GSTR3B,022025,2025-03-18,,,,,34RHBCP5429NBZ0
GSTR1,022025,2025-03-11,,,,,35SHYPB4339MYZD
GSTR2B,022025,2025-03-17,,,,,35SHYPB4339MYZD
GSTR3B,022025,2025-03-18,,,,,35SHYPB4339MYZD
GSTR1,022025,2025-03-07,,,,,02TQTFI5946D6ZP
GSTR2B,022025,2025-03-21,,,,,02TQTFI5946D6ZP
GSTR3B,022025,2025-03-16,,,,,02TQTFI5946D6ZP
GSTR1,022025,2025-05-02,,,,,33VCYCP9274PXZK
GSTR2B,022025,2025-03-18,,,,,33VCYCP9274PXZK
GSTR3B,022025,2025-03-16,,,,,33VCYCP9274PXZK
GSTR1,022025,2025-03-06,,,,,09VCYCP9274P5Z3
GSTR2B,022025,2025-05-14,,,,,09VCYCP9274P5Z3
GSTR3B,022025,2025-03-20,,,,,09VCYCP9274P5Z3
GSTR1,022025,2025-03-07,,,,,34UKYPI8225VZZF
GSTR2B,022025,2025-03-17,,,,,34UKYPI8225VZZF
GSTR3B,022025,2025-03-17,,,,,34UKYPI8225VZZF
GSTR1,022025,2025-03-09,,,,,26YWZFS3843P3Z4
GSTR2B,022025,2025-03-17,,,,,26YWZFS3843P3Z4
GSTR1,012025,2025-02-08,,,,,16RNUCV0563YVZX
GSTR2B,012025,2025-02-20,,,,,16RNUCV0563YVZX
GSTR3B,012025,2025-02-16,,,,,16RNUCV0563YVZX
GSTR1,012025,2025-02-10,,,,,01TLXTG7331WGZ2
GSTR2B,012025,2025-03-05,,,,,01TLXTG7331WGZ2
GSTR3B,012025,2025-02-16,,,,,01TLXTG7331WGZ2
GSTR1,012025,2025-02-10,,,,,35DDMPR5986XVZY
GSTR2B,012025,2025-02-19,,,,,35DDMPR5986XVZY
GSTR3B,012025,2025-02-18,,,,,35DDMPR5986XVZY
GSTR1,012025,2025-02-06,,,,,22TVHPP6202IAZZ
GSTR2B,012025,2025-02-18,,,,,22TVHPP6202IAZZ
GSTR3B,012025,2025-02-18,,,,,22TVHPP6202IAZZ
GSTR1,012025,2025-02-07,,,,,02BKOLB2495WPZY
GSTR2B,012025,2025-02-15,,,,,02BKOLB2495WPZY
GSTR3B,012025,2025-02-15,,,,,02BKOLB2495WPZY
GSTR1,012025,2025-02-06,,,,,26YKTPZ6224A9ZY
GSTR2B,012025,2025-02-16,,,,,26YKTPZ6224A9ZY
GSTR3B,012025,2025-02-19,,,,,26YKTPZ6224A9ZY
GSTR1,012025,2025-02-09,,,,,02YKTPZ6224AQZR
GSTR2B,012025,2025-02-17,,,,,02YKTPZ6224AQZR
GSTR3B,012025,2025-02-16,,,,,02YKTPZ6224AQZR
GSTR1,012025,2025-02-08,,,,,26RCLJF0323YVZ3
GSTR2B,012025,,,,,,26RCLJF0323YVZ3
GSTR3B,012025,2025-02-20,,,,,26RCLJF0323YVZ3
GSTR1,012025,2025-02-11,,,,,04RCLJF0323YNZH
GSTR2B,012025,2025-04-05,,,,,04RCLJF0323YNZH
GSTR3B,012025,2025-02-28,,,,,04RCLJF0323YNZH
GSTR1,012025,2025-02-09,,,,,08BYBAH1011VBZU
GSTR2B,012025,2025-02-15,,,,,08BYBAH1011VBZU
GSTR3B,012025,2025-02-17,,,,,08BYBAH1011VBZU
GSTR1,012025,2025-02-08,,,,,27ZSUCJ1036MKZT
GSTR2B,012025,2025-02-17,,,,,27ZSUCJ1036MKZT
GSTR3B,012025,2025-02-17,,,,,27ZSUCJ1036MKZT
GSTR1,012025,2025-02-18,,,,,29PDZAL5606ASZ0
GSTR2B,012025,2025-02-20,,,,,29PDZAL5606ASZ0
GSTR3B,012025,2025-02-20,,,,,29PDZAL5606ASZ0
GSTR1,012025,2025-02-11,,,,,06NQQPY4472HPZ3
GSTR2B,012025,2025-03-27,,,,,06NQQPY4472HPZ3
GSTR3B,012025,2025-02-17,,,,,06NQQPY4472HPZ3
GSTR1,012025,2025-02-11,,,,,01MIMHZ2258RGZ6
GSTR2B,012025,2025-03-19,,,,,01MIMHZ2258RGZ6
GSTR3B,012025,2025-02-16,,,,,01MIMHZ2258RGZ6
GSTR1,012025,2025-02-06,,,,,36QMUBJ2635PUZU
GSTR2B,012025,2025-02-17,,,,,36QMUBJ2635PUZU
GSTR3B,012025,2025-02-15,,,,,36QMUBJ2635PUZU
GSTR1,012025,2025-03-11,,,,,18GDFBX5712POZS
GSTR2B,012025,2025-02-19,,,,,18GDFBX5712POZS
GSTR3B,012025,2025-02-16,,,,,18GDFBX5712POZS
GSTR1,012025,2025-02-08,,,,,01ANHAR2967D4ZW
GSTR2B,012025,,,,,,01ANHAR2967D4ZW
GSTR3B,012025,2025-02-17,,,,,01ANHAR2967D4ZW
GSTR1,012025,2025-02-08,,,,,06WCBJC5618JFZ7
GSTR2B,012025,2025-02-20,,,,,06WCBJC5618JFZ7
GSTR3B,012025,2025-02-17,,,,,06WCBJC5618JFZ7
GSTR1,012025,2025-02-10,,,,,14JXHTN3667Y5ZQ
GSTR2B,012025,2025-02-19,,,,,14JXHTN3667Y5ZQ
GSTR3B,012025,2025-02-19,,,,,14JXHTN3667Y5ZQ
GSTR1,012025,2025-02-10,,,,,17KRMAH2280H5Z7
GSTR2B,012025,2025-02-16,,,,,17KRMAH2280H5Z7
GSTR3B,012025,2025-02-17,,,,,17KRMAH2280H5Z7
GSTR1,012025,2025-02-06,,,,,21KRMAH2280HJZ4
GSTR2B,012025,2025-02-18,,,,,21KRMAH2280HJZ4
GSTR3B,012025,2025-02-16,,,,,21KRMAH2280HJZ4
GSTR1,012025,2025-02-11,,,,,21MHKGQ5458X2ZE
GSTR2B,012025,2025-02-18,,,,,21MHKGQ5458X2ZE
GSTR3B,012025,2025-02-16,,,,,21MHKGQ5458X2ZE
GSTR1,012025,2025-02-09,,,,,34RHBCP5429NBZ0
GSTR2B,012025,2025-02-16,,,,,34RHBCP5429NBZ0
GSTR3B,012025,2025-02-15,,,,,34RHBCP5429NBZ0
GSTR1,012025,2025-02-09,,,,,35SHYPB4339MYZD
GSTR2B,012025,2025-02-16,,,,,35SHYPB4339MYZD
GSTR3B,012025,2025-02-15,,,,,35SHYPB4339MYZD
GSTR1,012025,2025-04-12,,,,,02TQTFI5946D6ZP
GSTR2B,012025,2025-02-19,,,,,02TQTFI5946D6ZP
GSTR3B,012025,2025-02-15,,,,,02TQTFI5946D6ZP
GSTR1,012025,2025-02-11,,,,,33VCYCP9274PXZK
GSTR2B,012025,2025-02-19,,,,,33VCYCP9274PXZK
GSTR3B,012025,2025-04-14,,,,,33VCYCP9274PXZK
GSTR1,012025,2025-02-10,,,,,09VCYCP9274P5Z3
GSTR2B,012025,2025-02-18,,,,,09VCYCP9274P5Z3
GSTR3B,012025,,,,,,09VCYCP9274P5Z3
GSTR1,012025,2025-02-08,,,,,34UKYPI8225VZZF
GSTR2B,012025,2025-02-20,,,,,34UKYPI8225VZZF
GSTR3B,012025,2025-02-19,,,,,34UKYPI8225VZZF
GSTR1,012025,2025-02-08,,,,,26YWZFS3843P3Z4
GSTR2B,012025,2025-02-20,,,,,26YWZFS3843P3Z4
GSTR3B,012025,2025-02-16,,,,,26YWZFS3843P3Z4
GSTR1,012025,2025-02-08,,,,,03QAHFE7680NZZM
GSTR2B,012025,2025-04-18,,,,,03QAHFE7680NZZM
GSTR3B,012025,2025-02-15,,,,,03QAHFE7680NZZM
GSTR1,012025,2025-02-07,,,,,06LHWCW4227D3ZC
GSTR2B,012025,2025-02-18,,,,,06LHWCW4227D3ZC
GSTR3B,012025,2025-02-18,,,,,06LHWCW4227D3ZC
GSTR1,012025,,,,,,05NZJPJ8685W7ZH
GSTR2B,012025,2025-02-27,,,,,05NZJPJ8685W7ZH
GSTR3B,012025,2025-02-17,,,,,05NZJPJ8685W7ZH
GSTR1,012025,2025-02-06,,,,,33NZJPJ8685WOZ1
GSTR2B,012025,2025-02-15,,,,,33NZJPJ8685WOZ1
GSTR3B,012025,2025-02-17,,,,,33NZJPJ8685WOZ1
GSTR1,012025,2025-02-06,,,,,15JRSBT6524ILZ6
GSTR2B,012025,2025-02-20,,,,,15JRSBT6524ILZ6
GSTR3B,012025,2025-02-17,,,,,15JRSBT6524ILZ6
GSTR1,012025,2025-02-07,,,,,05JRSBT6524IEZE
GSTR2B,012025,2025-04-17,,,,,05JRSBT6524IEZE
GSTR3B,012025,2025-02-19,,,,,05JRSBT6524IEZE
GSTR1,012025,2025-02-10,,,,,37OSFJM8611XFZ8
GSTR2B,012025,2025-02-16,,,,,37OSFJM8611XFZ8
GSTR3B,012025,2025-02-17,,,,,37OSFJM8611XFZ8
GSTR1,012025,2025-02-09,,,,,32DMTBE6740M8Z7
GSTR2B,012025,,,,,,32DMTBE6740M8Z7
GSTR3B,012025,2025-02-15,,,,,32DMTBE6740M8Z7
GSTR1,012025,2025-02-07,,,,,35NGQBJ4498IXZA
GSTR2B,012025,2025-02-18,,,,,35NGQBJ4498IXZA
GSTR3B,012025,2025-02-19,,,,,35NGQBJ4498IXZA
GSTR1,012025,2025-02-08,,,,,10NGQBJ4498IOZV
GSTR2B,012025,2025-02-20,,,,,10NGQBJ4498IOZV
GSTR3B,012025,2025-02-15,,,,,10NGQBJ4498IOZV
GSTR1,012025,2025-02-09,,,,,20OUNAT3098ZWZV
GSTR2B,012025,2025-02-17,,,,,20OUNAT3098ZWZV
GSTR3B,012025,2025-02-19,,,,,20OUNAT3098ZWZV
GSTR1,012025,,,,,,13ZNDJR1569RGZM
GSTR2B,012025,,,,,,13ZNDJR1569RGZM
GSTR3B,012025,,,,,,13ZNDJR1569RGZM
GSTR1,012025,2025-02-09,,,,,34OPAAH0035IGZK
GSTR2B,012025,2025-02-20,,,,,34OPAAH0035IGZK
GSTR3B,012025,2025-02-16,,,,,34OPAAH0035IGZK
GSTR1,012025,2025-02-26,,,,,07UECLL4476UDZZ
GSTR2B,012025,2025-02-19,,,,,07UECLL4476UDZZ
GSTR3B,012025,2025-02-15,,,,,07UECLL4476UDZZ
GSTR1,012025,2025-02-08,,,,,01DEMBO8806RVZQ
GSTR2B,012025,2025-04-16,,,,,01DEMBO8806RVZQ
GSTR3B,012025,2025-04-04,,,,,01DEMBO8806RVZQ
GSTR1,012025,2025-02-10,,,,,34KBJLI9726XZZJ
GSTR2B,012025,2025-02-17,,,,,34KBJLI9726XZZJ
GSTR3B,012025,2025-02-15,,,,,34KBJLI9726XZZJ
GSTR1,012025,2025-02-07,,,,,16IBMPF0580C3ZS
GSTR2B,012025,2025-02-17,,,,,16IBMPF0580C3ZS
GSTR3B,012025,2025-02-16,,,,,16IBMPF0580C3ZS
GSTR1,012025,2025-02-07,,,,,20KPNGG6321U7ZL
GSTR2B,012025,2025-02-18,,,,,20KPNGG6321U7ZL
GSTR3B,012025,2025-02-19,,,,,20KPNGG6321U7ZL
GSTR1,012025,2025-02-09,,,,,36FGYBH3187T9ZK
GSTR2B,012025,2025-02-18,,,,,36FGYBH3187T9ZK
GSTR3B,012025,2025-02-19,,,,,36FGYBH3187T9ZK
GSTR1,012025,2025-02-11,,,,,07FGYBH3187TAZK
GSTR2B,012025,2025-02-20,,,,,07FGYBH3187TAZK
GSTR3B,012025,2025-02-17,,,,,07FGYBH3187TAZK
GSTR1,012025,2025-02-20,,,,,18PSFGQ4980NTZ8
GSTR2B,012025,2025-02-16,,,,,18PSFGQ4980NTZ8
GSTR3B,012025,2025-02-18,,,,,18PSFGQ4980NTZ8
GSTR1,012025,2025-02-09,,,,,20LABCR0354BEZN
GSTR2B,012025,2025-02-19,,,,,20LABCR0354BEZN
GSTR3B,012025,2025-02-25,,,,,20LABCR0354BEZN
GSTR1,012025,2025-02-10,,,,,07LABCR0354BNZ2
GSTR2B,012025,2025-02-16,,,,,07LABCR0354BNZ2
GSTR3B,012025,2025-04-21,,,,,07LABCR0354BNZ2
GSTR1,012025,2025-02-09,,,,,12WKQCH8988A7ZW
GSTR2B,012025,2025-02-21,,,,,12WKQCH8988A7ZW
GSTR3B,012025,,,,,,12WKQCH8988A7ZW
GSTR1,012025,2025-02-11,,,,,27BMFJL3720GXZO
GSTR2B,012025,2025-03-27,,,,,27BMFJL3720GXZO
GSTR3B,012025,2025-02-18,,,,,27BMFJL3720GXZO
GSTR1,012025,2025-02-06,,,,,23ZNYBI1921NDZD
GSTR2B,012025,2025-02-18,,,,,23ZNYBI1921NDZD
GSTR3B,012025,2025-02-19,,,,,23ZNYBI1921NDZD
GSTR1,012025,2025-02-07,,,,,22SAYPV7763CRZW
GSTR2B,012025,2025-02-18,,,,,22SAYPV7763CRZW
GSTR3B,012025,2025-02-17,,,,,22SAYPV7763CRZW
GSTR1,012025,2025-02-10,,,,,20SOELV7154AUZ7
GSTR2B,012025,2025-03-05,,,,,20SOELV7154AUZ7
GSTR3B,012025,2025-02-18,,,,,20SOELV7154AUZ7
GSTR1,012025,2025-02-07,,,,,10ZICJD5474UMZ1
GSTR2B,012025,2025-02-15,,,,,10ZICJD5474UMZ1
GSTR3B,012025,2025-02-19,,,,,10ZICJD5474UMZ1
GSTR1,012025,2025-02-08,,,,,06JISJR0069HKZG
GSTR2B,012025,2025-02-16,,,,,06JISJR0069HKZG
GSTR3B,012025,2025-02-20,,,,,06JISJR0069HKZG
GSTR1,012025,2025-02-23,,,,,12BUHHN1557FAZ2
GSTR2B,012025,2025-02-19,,,,,12BUHHN1557FAZ2
GSTR3B,012025,2025-03-21,,,,,12BUHHN1557FAZ2
GSTR1,012025,2025-02-27,,,,,20QLRJJ6143SPZR
GSTR2B,012025,2025-02-18,,,,,20QLRJJ6143SPZR
GSTR3B,012025,2025-02-17,,,,,20QLRJJ6143SPZR
GSTR1,012025,2025-02-06,,,,,04CJJGW2962SNZ4
GSTR2B,012025,2025-02-18,,,,,04CJJGW2962SNZ4
GSTR3B,012025,2025-02-18,,,,,04CJJGW2962SNZ4
GSTR1,012025,2025-03-10,,,,,24EGTCU0607B9ZY
GSTR2B,012025,2025-02-19,,,,,24EGTCU0607B9ZY
GSTR3B,012025,2025-02-26,,,,,24EGTCU0607B9ZY
GSTR1,012025,2025-02-08,,,,,22WJNGF2848XQZL
GSTR2B,012025,2025-02-15,,,,,22WJNGF2848XQZL
GSTR3B,012025,2025-02-15,,,,,22WJNGF2848XQZL
GSTR1,012025,2025-03-09,,,,,26WJNGF2848X6ZX
GSTR2B,012025,2025-02-17,,,,,26WJNGF2848X6ZX
GSTR3B,012025,2025-02-16,,,,,26WJNGF2848X6ZX
